 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226420.0000,    5054420.0000,         42.0000,         -9.2500,         43.0065,        102.4204,          0.7515,          0.1235
    1226420.0000,    5054380.0000,          1.0000,         -0.7500,          1.2500,        126.8699,          0.4035,          0.1034
    1226420.0000,    5054340.0000,          1.0000,         -0.5000,          1.1180,        116.5651,          0.3154,          0.0239
    1226420.0000,    5054300.0000,          1.2500,         -1.2500,          1.7678,        135.0000,          0.5850,          0.0228
    1226420.0000,    5054260.0000,         -0.5000,          0.7500,          0.9014,        326.3099,          0.6374,          0.0413
    1226420.0000,    5054220.0000,         -0.5000,          0.7500,          0.9014,        326.3099,          0.5883,          0.1114
    1226420.0000,    5054180.0000,         -0.5000,          0.2500,          0.5590,        296.5651,          0.6057,          0.0523
    1226420.0000,    5054140.0000,         -2.0000,          1.5000,          2.5000,        306.8699,          0.5589,          0.0228
    1226420.0000,    5054100.0000,         -3.2500,          1.7500,          3.6912,        298.3008,          0.5005,          0.0226
    1226420.0000,    5054060.0000,         12.0000,        -10.5000,         15.9452,        131.1859,          0.5354,          0.1385
    1226420.0000,    5054020.0000,          0.5000,         16.5000,         16.5076,          1.7357,          0.7394,          0.2779
    1226420.0000,    5053980.0000,         40.0000,         56.2500,         69.0222,         35.4171,          0.7417,          0.2598
    1226420.0000,    5053940.0000,          3.7500,          3.2500,          4.9624,         49.0856,          0.6388,          0.0763
    1226420.0000,    5053900.0000,          6.2500,        -45.7500,         46.1749,        172.2209,          0.1914,          0.0134
    1226420.0000,    5053860.0000,         69.5000,        -30.2500,         75.7978,        113.5212,          0.2549,          0.0137
    1226420.0000,    5053820.0000,         -3.5000,          1.5000,          3.8079,        293.1986,          0.9556,          0.3937
    1226420.0000,    5053780.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.8887,          0.4916
    1226420.0000,    5053740.0000,          0.5000,         -3.5000,          3.5355,        171.8699,          0.9112,          0.4755
    1226420.0000,    5053700.0000,         -0.2500,         -2.5000,          2.5125,        185.7106,          0.8928,          0.4625
    1226420.0000,    5053660.0000,         -0.7500,         -1.7500,          1.9039,        203.1986,          0.5024,          0.2284
    1226420.0000,    5053620.0000,          2.7500,         -5.5000,          6.1492,        153.4349,          0.5182,          0.1193
    1226420.0000,    5053580.0000,          2.2500,         -6.0000,          6.4080,        159.4440,          0.6622,          0.1308
    1226420.0000,    5053540.0000,        -36.2500,        -38.0000,         52.5173,        223.6498,          0.3289,          0.1296
    1226420.0000,    5053500.0000,        -36.7500,        -24.7500,         44.3072,        236.0409,          0.4094,          0.1501
    1226420.0000,    5053460.0000,         -4.2500,          4.5000,          6.1897,        316.6366,          0.3077,          0.0532
    1226420.0000,    5053420.0000,          1.0000,          1.2500,          1.6008,         38.6598,          0.8157,          0.1354
    1226420.0000,    5053380.0000,          1.5000,          0.7500,          1.6771,         63.4349,          0.8074,          0.2040
    1226420.0000,    5053340.0000,          1.7500,          0.2500,          1.7678,         81.8699,          0.8459,          0.2741
    1226420.0000,    5053300.0000,          0.7500,         -0.2500,          0.7906,        108.4349,          0.6680,          0.2437
    1226420.0000,    5053260.0000,         49.0000,         37.0000,         61.4003,         52.9435,          0.6452,          0.2049
    1226420.0000,    5053220.0000,         31.5000,         -6.5000,         32.1636,        101.6593,          0.7209,          0.1699
    1226420.0000,    5053180.0000,         65.5000,        -33.7500,         73.6839,        117.2606,          0.5754,          0.1185
    1226420.0000,    5053140.0000,         64.5000,        -14.0000,         66.0019,        102.2463,          0.4226,          0.0968
    1226420.0000,    5053100.0000,         18.2500,         -0.5000,         18.2568,         91.5694,          0.5506,          0.1419
    1226420.0000,    5053060.0000,          8.5000,          3.7500,          9.2905,         66.1941,          0.7352,          0.2062
    1226420.0000,    5053020.0000,         17.7500,         20.7500,         27.3061,         40.5444,          0.8548,          0.1867
    1226420.0000,    5052980.0000,         17.5000,         23.2500,         29.1000,         36.9683,          0.8045,          0.1218
    1226420.0000,    5052940.0000,         21.7500,         49.7500,         54.2966,         23.6143,          0.4522,          0.0306
    1226420.0000,    5052900.0000,         45.2500,         46.5000,         64.8831,         44.2195,          0.6616,          0.1955
    1226420.0000,    5052860.0000,          0.2500,         -1.2500,          1.2748,        168.6901,          0.6176,          0.1619
    1226420.0000,    5052820.0000,          0.5000,         -1.2500,          1.3463,        158.1986,          0.8447,          0.1804
    1226420.0000,    5052780.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.8786,          0.0652
    1226420.0000,    5052740.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.8978,          0.0875
    1226420.0000,    5052700.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.9135,          0.1170
    1226420.0000,    5052660.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.8870,          0.1587
    1226420.0000,    5052620.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.8609,          0.2126
    1226420.0000,    5052580.0000,         -0.7500,         -0.2500,          0.7906,        251.5650,          0.7357,          0.0958
    1226420.0000,    5052540.0000,         -0.5000,         -0.7500,          0.9014,        213.6901,          0.7023,          0.0397
    1226420.0000,    5052500.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.7734,          0.0293
    1226420.0000,    5052460.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.8209,          0.0982
    1226420.0000,    5052420.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.8753,          0.0606
    1226420.0000,    5052380.0000,         -0.5000,         -0.7500,          0.9014,        213.6901,          0.8731,          0.0385
    1226420.0000,    5052340.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.8455,          0.0299
    1226420.0000,    5052300.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8173,          0.0815
    1226420.0000,    5052260.0000,          0.0000,         -0.7500,          0.7500,        180.0000,          0.8042,          0.0630
    1226420.0000,    5052220.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.7864,          0.0741
    1226420.0000,    5052180.0000,         -0.2500,         -1.0000,          1.0308,        194.0362,          0.6675,          0.0531
    1226420.0000,    5052140.0000,         -0.5000,         -1.0000,          1.1180,        206.5651,          0.8061,          0.0733
